Plant Code,Plant Name,Utility Code,Utility Name,Plant Address,Plant City,Plant County,Plant State,Plant Zip,Plant Latitude,Plant Longitude,Balancing Authority Code,Balancing Authority Name,Annual Generation,Plant Initial Operation Date,Last Update,Fuel Types,Plant URL,Utility URL,Balancing Authority URL
60577,Hector Farm,64778,"Strata Manager, LLC",307 Shiloh Rd.,Troy,Montgomery County,NC,27371,35.376236,-79.909719,CPLE,Duke Energy Progress East,9095,2017-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/hector-farm/60577,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60578,Kojak Farm,64778,"Strata Manager, LLC",9360 Pace Rd.,Bailey,Nash County,NC,27807,35.79915,-78.102178,CPLE,Duke Energy Progress East,8681,2016-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kojak-farm/60578,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60579,Meriwether Farm,64778,"Strata Manager, LLC",830 Lewis St.,Oxford,Granville County,NC,27565,36.288911,-78.604589,CPLE,Duke Energy Progress East,8994,2016-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/meriwether-farm/60579,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60800,Catawba Solar LLC,60480,Catawba Solar LLC,170 Furniture Road,Salisbury,Rowan County,NC,28146,35.61,-80.53,DUK,Duke Energy Carolinas,3122,2016-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/catawba-solar-llc/60800,https://www.gridinfo.com/catawba-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60597,Wayne Solar III LLC,60802,"Wayne Solar III, LLC",5538 US 70 E,Goldsboro,Wayne County,NC,27534,35.324377,-77.871225,DUK,Duke Energy Carolinas,5855,2014-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wayne-solar-iii-llc/60597,https://www.gridinfo.com/wayne-solar-iii-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60598,Wayne Solar II LLC,60803,"Wayne Solar II, LLC",1134 US Highway 13 South,Goldsboro,Wayne County,NC,27530,35.31556,-78.07948,DUK,Duke Energy Carolinas,5895,2014-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wayne-solar-ii-llc/60598,https://www.gridinfo.com/wayne-solar-ii-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60599,Duplin Solar I LLC (160 Houston Lane),60804,"Duplin Solar I, LLC",160 Houston Lane,Kenansville,Duplin County,NC,28349,34.960083,-77.980388,DUK,Duke Energy Carolinas,5475,2014-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/duplin-solar-i-llc-160-houston-lane/60599,https://www.gridinfo.com/duplin-solar-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60600,Old Pageland Monroe Road Solar Farm,61060,Cypress Creek Renewables,1023 Old Pageland Monroe Road,Monroe,Union County,NC,28113,34.95233,-80.48191,DUK,Duke Energy Carolinas,8845,2015-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/old-pageland-monroe-road-solar-farm/60600,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60601,Bay Branch Solar,61677,Sol Systems,6411 US 17,Chocowinity,Beaufort County,NC,27187,35.4745,-77.1191,CPLE,Duke Energy Progress East,10681,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bay-branch-solar/60601,https://www.gridinfo.com/sol-systems,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60602,Wayne Solar I LLC,60805,"Wayne Solar I, LLC",1455 Indian Springs Road,Mount Olive,Wayne County,NC,28365,35.221083,-78.019026,DUK,Duke Energy Carolinas,2321,2014-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wayne-solar-i-llc/60602,https://www.gridinfo.com/wayne-solar-i-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60611,Summit Farms Solar,58468,Dominion Renewable Energy,1374 Caratoke Highway,Moyock,Currituck County,NC,27958,36.4765,-76.136,PJM,"PJM Interconnection, LLC",78746,2016-12-00,10/1/2024,Solar,https://www.gridinfo.com/plant/summit-farms-solar/60611,https://www.gridinfo.com/dominion-renewable-energy,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
60623,Brantley Solar,61694,John Laing US Solar Corp.,3707 Frazier Road,Spring Hope,Nash County,NC,27882,35.890485,-78.155153,CPLE,Duke Energy Progress East,100067,2018-10-00,10/1/2024,Solar,https://www.gridinfo.com/plant/brantley-solar/60623,https://www.gridinfo.com/john-laing-us-solar-corp,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61127,Gamble Solar,63026,"Oppidum Renewables USA, LLC",799 Old US Hwy 74,Bostic,Rutherford County,NC,28018,35.348375,-81.817362,DUK,Duke Energy Carolinas,6024,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/gamble-solar/61127,https://www.gridinfo.com/oppidum-renewables-usa-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61087,Wadesboro Farm 1,64778,"Strata Manager, LLC",220 Carver Street,Wadesboro,Anson County,NC,28170,34.99115,-80.09732,CPLE,Duke Energy Progress East,8572,2015-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wadesboro-farm-1/61087,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61088,Delco Farm,64778,"Strata Manager, LLC",2084 State Road 1878,Riegelwood,Columbus County,NC,28456,34.318997,-78.20905,CPLE,Duke Energy Progress East,8670,2016-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/delco-farm/61088,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61089,Fisher Solar Farm - NC,64778,"Strata Manager, LLC",20196 Hatley Road,Oakboro,Stanly County,NC,28129,35.24125,-80.03465,DUK,Duke Energy Carolinas,9190,2015-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/fisher-solar-farm-nc/61089,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61090,Kinston Davis Farm,64778,"Strata Manager, LLC",117 Hwy 11 South,Kinston,Lenoir County,NC,28504,35.2184,-77.64259,CPLE,Duke Energy Progress East,8996,2015-03-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kinston-davis-farm/61090,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61091,Laurinburg Farm,64778,"Strata Manager, LLC",1428 Stewartsville Road,Laurinburg,Scotland County,NC,28352,34.764403,-79.442969,DUK,Duke Energy Carolinas,9467,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/laurinburg-farm/61091,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61093,Mills Anson Farm,64778,"Strata Manager, LLC",599 Clark Mountain Road,Lilesville,Anson County,NC,28091,34.968056,-79.935844,CPLE,Duke Energy Progress East,8733,2016-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/mills-anson-farm/61093,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61094,Old Wire Farm,64778,"Strata Manager, LLC",18641 Fieldcrest Road,Laurel Hill,Scotland County,NC,28351,34.817836,-79.513928,CPLE,Duke Energy Progress East,10120,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/old-wire-farm/61094,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61095,Railroad Farm 2,64778,"Strata Manager, LLC",479 Shaw Mill Road,St. Pauls,Robeson County,NC,28384,34.807903,-78.950494,CPLE,Duke Energy Progress East,9526,2014-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/railroad-farm-2/61095,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61096,Sampson Solar,64778,"Strata Manager, LLC",8780 Roseboro Highway,Roseboro,Sampson County,NC,28382,34.961039,-78.470536,CPLE,Duke Energy Progress East,3883,2015-07-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sampson-solar/61096,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61086,Tripple State Farm,64778,"Strata Manager, LLC",390 Knox Farm Road,Statesville,Iredell County,NC,28677,35.734972,-80.774867,DUK,Duke Energy Carolinas,9328,2016-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/tripple-state-farm/61086,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61128,Salisbury Solar,63026,"Oppidum Renewables USA, LLC",Dunns Mountain Road,Salisbury,Rowan County,NC,28146,35.632585,-80.422626,DUK,Duke Energy Carolinas,7748,2018-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/salisbury-solar/61128,https://www.gridinfo.com/oppidum-renewables-usa-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61129,Wadesboro Solar,63026,"Oppidum Renewables USA, LLC",275 Allen Pond Rd.,Wadesboro,Anson County,NC,28170,34.973863,-80.028987,CPLE,Duke Energy Progress East,9394,2017-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/wadesboro-solar/61129,https://www.gridinfo.com/oppidum-renewables-usa-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61131,Tolson Solar,63026,"Oppidum Renewables USA, LLC",2088 Davistown-Mercer Rd.,Tarboro,Edgecombe County,NC,27886,35.829572,-77.615869,PJM,"PJM Interconnection, LLC",4268,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/tolson-solar/61131,https://www.gridinfo.com/oppidum-renewables-usa-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
61134,Phelps 158 Solar Farm,60025,Greenbacker Renewable Energy Corporation,13429 NC 158 HW,Conway,Northampton County,NC,27855,36.442636,-77.161514,PJM,"PJM Interconnection, LLC",9797,2018-02-00,12/1/2023,Solar,https://www.gridinfo.com/plant/phelps-158-solar-farm/61134,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
61156,St. Pauls Solar 2,60865,"CD Global Solar Holdings, LLC",15150 US Highway 301 South,St. Pauls,Robeson County,NC,28384,34.7691,-78.981,DUK,Duke Energy Carolinas,7683,2017-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/st-pauls-solar-2/61156,https://www.gridinfo.com/cd-global-solar-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61157,Boaz Farm Solar,60865,"CD Global Solar Holdings, LLC",1907 Whip-Poor-Will Lane,Sanford,Lee County,NC,27331,35.46777,-79.13444,DUK,Duke Energy Carolinas,8913,2017-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/boaz-farm-solar/61157,https://www.gridinfo.com/cd-global-solar-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61158,Bizzell Church Solar 2,60865,"CD Global Solar Holdings, LLC",1543 Bizzell Grove Church Road,Selma,Johnston County,NC,27576,35.544405,-78.177204,DUK,Duke Energy Carolinas,8549,2017-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bizzell-church-solar-2/61158,https://www.gridinfo.com/cd-global-solar-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
61194,"Barker Solar, LLC",60281,"Altus Power America Management, LLC",1205 Owen Drive,Lumberton,Robeson County,NC,28358,34.635599,-78.928657,CPLE,Duke Energy Progress East,9029,2017-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/barker-solar-llc/61194,https://www.gridinfo.com/altus-power-america-management-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60980,ZV Solar 1,61060,Cypress Creek Renewables,40 Milk Dairy Rd,Red Springs,Robeson County,NC,28377,34.81319,-79.20143,CPLE,Duke Energy Progress East,9594,2016-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/zv-solar-1/60980,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60881,Bernhardt Furniture Solar Farm,60532,Bernhardt Furniture Company,1755 Connelly Springs Road,Lenoir,Caldwell County,NC,28645,35.84995,-81.540861,DUK,Duke Energy Carolinas,1736,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/bernhardt-furniture-solar-farm/60881,https://www.gridinfo.com/bernhardt-furniture-company,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60882,Carl Friedrich Gauss Solar,59462,"Heelstone Energy Holdings, LLC",700 Gregory Farm Road,Halifax,Halifax County,NC,27839,36.345842,-77.633477,PJM,"PJM Interconnection, LLC",7536,2018-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/carl-friedrich-gauss-solar/60882,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
60920,Viper Solar,61060,Cypress Creek Renewables,5581 McDonald Rd,Rockfish,Cumberland County,NC,28731,34.934886,-78.962159,CPLE,Duke Energy Progress East,4005,2017-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/viper-solar/60920,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60921,Scarlet Solar,61060,Cypress Creek Renewables,3107 NC Highway 903,La Grange,Lenoir County,NC,28551,35.287803,-77.795061,CPLE,Duke Energy Progress East,3844,2017-09-00,12/1/2023,Solar,https://www.gridinfo.com/plant/scarlet-solar/60921,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60922,Ruskin Solar,61060,Cypress Creek Renewables,168 Ruskin Rd,Dudley,Wayne County,NC,28333,35.274,-78.022,CPLE,Duke Energy Progress East,3856,2017-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/ruskin-solar/60922,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60929,"Red Oak Solar Farm, LLC",59462,"Heelstone Energy Holdings, LLC",1776 Red Oak Rd,Nashville,Nash County,NC,27856,35.993015,-77.933518,DUK,Duke Energy Carolinas,9469,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/red-oak-solar-farm-llc/60929,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60961,Violet Solar,60597,"Violet Solar, LLC",1150 B Street,Mount Pleasant,Cabarrus County,NC,28124,35.401091,-80.4185,DUK,Duke Energy Carolinas,4461,2018-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/violet-solar/60961,https://www.gridinfo.com/violet-solar-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60965,"Cotten Farm, LLC",59462,"Heelstone Energy Holdings, LLC",961 Cotten Rd.Sanford,Sanford,Lee County,NC,27330,35.528489,-79.198481,CPLE,Duke Energy Progress East,9574,2016-11-00,12/1/2023,Solar,https://www.gridinfo.com/plant/cotten-farm-llc/60965,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60538,"Langdon Solar Farm, LLC",64778,"Strata Manager, LLC",879 Boyette Road,Four Oaks,Johnston County,NC,27524,35.447278,-78.413481,DUK,Duke Energy Carolinas,8742,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/langdon-solar-farm-llc/60538,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
60982,Atkinson Farm Solar,64778,"Strata Manager, LLC",693 Jackson Store Road,Beulaville,Duplin County,NC,28518,34.896953,-77.795169,CPLE,Duke Energy Progress East,9298,2015-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/atkinson-farm-solar/60982,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
60992,Northern Cardinal Solar,63249,Terraform Arcadia,Opposite 2929 Sam Powell Dairy,Roanoke Rapids,Halifax County,NC,27870,36.433289,-77.719745,PJM,"PJM Interconnection, LLC",3051,2018-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/northern-cardinal-solar/60992,https://www.gridinfo.com/terraform-arcadia,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
60997,Everett PV1,58970,"Ecoplexus, Inc",1352 N. Main Street,Parmele,Martin County,NC,27871,35.821137,-77.30957,PJM,"PJM Interconnection, LLC",19322,2019-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/everett-pv1/60997,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
60998,Underwood PV2,58970,"Ecoplexus, Inc",301 Underwood Road,Murfreesboro,Hertford County,NC,27855,36.419353,-77.049537,PJM,"PJM Interconnection, LLC",27855,2020-10-00,12/1/2023,Solar,https://www.gridinfo.com/plant/underwood-pv2/60998,https://www.gridinfo.com/ecoplexus-inc,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
61011,Chestnut Solar,58468,Dominion Renewable Energy,13889 NC Highway 481,Enfield,Halifax County,NC,27823,36.18,-77.712,PJM,"PJM Interconnection, LLC",151035,2020-03-00,10/1/2024,Solar,https://www.gridinfo.com/plant/chestnut-solar/61011,https://www.gridinfo.com/dominion-renewable-energy,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
61019,"Siler 421 Farm, LLC",59462,"Heelstone Energy Holdings, LLC",139 Pondarosa Road,Siler City,Chatham County,NC,27344,35.747372,-79.449675,CPLE,Duke Energy Progress East,9689,2016-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/siler-421-farm-llc/61019,https://www.gridinfo.com/heelstone-energy-holdings-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
61031,Floyd Road Solar Farm,60025,Greenbacker Renewable Energy Corporation,4361 NC 46 HW,Gaston,Northampton County,NC,29053,36.50592,-77.677474,PJM,"PJM Interconnection, LLC",9339,2017-06-00,12/1/2023,Solar,https://www.gridinfo.com/plant/floyd-road-solar-farm/61031,https://www.gridinfo.com/greenbacker-renewable-energy-corporation,https://www.gridinfo.com/balancing-authority/pjm-interconnection-llc
61085,Stone Solar,64778,"Strata Manager, LLC",2452 Lovette Road,Lumberton,Robeson County,NC,28358,34.583119,-79.031836,CPLE,Duke Energy Progress East,9816,2016-08-00,12/1/2023,Solar,https://www.gridinfo.com/plant/stone-solar/61085,https://www.gridinfo.com/strata-manager-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
58806,Albemarle Solar Center LLC,61119,"SRE Utility Solar 1, LLC",1110 Cunningham Road,Kinston,Lenoir County,NC,28501,35.293056,-77.556944,CPLE,Duke Energy Progress East,9102,2014-12-00,12/1/2023,Solar,https://www.gridinfo.com/plant/albemarle-solar-center-llc/58806,https://www.gridinfo.com/sre-utility-solar-1-llc,https://www.gridinfo.com/balancing-authority/duke-energy-progress-east
58782,Sonne One,61060,Cypress Creek Renewables,North of Highway 13 and East o,Goldsboro,Wayne County,NC,27530,35.437222,-77.833611,DUK,Duke Energy Carolinas,9965,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/sonne-one/58782,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
58791,Kirkwall Holdings,61060,Cypress Creek Renewables,West of Interstate 40 and Sout,Warsaw,Duplin County,NC,27530,34.988889,-78.1375,DUK,Duke Energy Carolinas,9268,2016-01-00,12/1/2023,Solar,https://www.gridinfo.com/plant/kirkwall-holdings/58791,https://www.gridinfo.com/cypress-creek-renewables,https://www.gridinfo.com/balancing-authority/duke-energy-carolinas
